temperature,humidity,wind_speed,rainfall,drought_index,ndvi,slope,elevation,distance_to_road,population_density,month,is_dry_season,fire_occurred
28.21,92.67,45.36,0.523,444.6,0.2271,30.67,209.0,21.89,424.7,4,1,1
15.0,40.61,37.02,3.093,387.8,0.726,3.85,1288.3,0.35,495.9,10,0,0
37.14,50.62,27.14,2.392,668.0,0.6663,8.04,1524.0,6.7,174.3,1,0,1
19.5,40.2,26.48,1.085,748.8,0.2461,18.2,64.3,14.81,64.7,1,0,1
27.38,68.01,17.39,0.21,791.4,0.193,22.27,284.2,12.66,72.2,9,1,0
19.95,66.29,26.03,0.363,317.2,0.7707,43.46,557.9,27.57,379.4,4,1,1
14.68,70.8,32.77,1.602,792.7,0.7213,43.68,902.7,10.86,72.5,1,0,1
32.03,32.79,20.92,0.729,124.7,0.3618,38.3,1375.6,28.12,130.2,3,0,1
11.9,36.83,35.71,2.716,202.8,0.6266,14.2,769.9,13.84,102.2,3,0,0
36.2,20.65,43.06,4.492,71.2,0.1993,43.38,726.7,28.93,177.8,7,1,1
21.12,65.72,7.73,2.457,217.4,0.5056,31.02,2179.9,22.15,37.2,6,1,0
10.0,13.38,22.58,0.711,614.4,0.115,17.68,405.4,24.9,428.4,8,1,1
27.89,60.8,20.4,2.332,682.3,0.4133,31.58,1263.9,3.24,430.1,7,1,1
11.64,83.92,34.37,0.65,623.1,0.1599,0.74,2384.4,17.63,206.5,1,0,0
19.67,85.72,12.49,0.274,504.9,0.4801,6.58,1581.3,4.37,306.0,3,0,0
34.74,48.17,32.01,0.051,411.2,0.4373,37.34,1807.2,9.0,321.0,9,1,1
12.19,49.04,43.87,0.731,567.0,0.4555,29.05,1106.5,18.74,374.6,4,1,1
39.38,16.54,20.91,3.508,312.7,0.1363,16.39,98.8,21.81,260.3,11,0,1
10.13,67.02,45.55,0.41,673.0,0.3893,22.53,1633.0,1.27,255.2,12,0,1
18.64,79.81,49.66,0.347,541.8,0.7052,40.73,1598.2,15.98,315.7,11,0,1
35.93,30.8,5.3,5.251,558.2,0.3951,28.42,320.5,17.0,351.5,12,0,1
21.07,45.81,11.65,0.038,428.7,0.6721,17.92,1182.3,2.46,173.3,3,0,0
13.57,81.3,47.52,2.311,708.2,0.3956,5.41,2292.6,15.07,165.2,5,1,1
22.61,84.56,47.92,0.582,201.6,0.4386,13.22,552.5,21.44,134.9,8,1,1
19.46,30.67,4.89,0.057,304.9,0.5511,44.03,1179.7,1.69,274.4,1,0,0
39.49,56.8,0.75,3.748,622.1,0.8605,19.68,1179.7,22.83,180.1,2,0,1
20.97,26.36,8.06,0.226,394.2,0.1871,21.23,2036.4,17.34,270.2,7,1,1
37.61,18.66,49.8,1.204,711.4,0.1263,22.44,2070.2,25.01,203.0,1,0,1
41.22,87.45,9.0,0.48,277.1,0.5864,39.78,1910.2,6.62,418.4,11,0,1
25.18,79.74,25.13,0.101,295.5,0.8593,27.18,945.4,25.01,36.6,5,1,0
41.85,74.6,42.42,0.077,711.0,0.8918,31.22,226.5,2.93,286.1,10,0,1
23.21,14.15,1.02,0.184,371.5,0.4873,17.52,906.2,12.17,287.8,8,1,1
43.74,81.72,30.22,0.111,412.9,0.4745,1.31,1715.5,6.06,191.9,6,1,1
13.13,47.23,13.85,2.144,266.2,0.616,41.89,1771.7,26.29,210.5,3,0,0
34.05,39.1,43.12,0.997,221.3,0.5445,42.71,2414.3,21.18,400.1,7,1,1
27.28,56.45,14.17,0.63,524.8,0.6073,42.71,1161.4,0.86,140.3,3,0,1
23.57,17.77,34.34,0.813,95.9,0.7992,42.47,1599.5,0.38,435.7,12,0,0
32.14,74.31,33.71,3.966,703.4,0.697,36.69,1371.0,8.81,448.2,5,1,1
34.63,59.51,11.07,3.625,623.4,0.4975,30.81,419.0,4.38,325.3,7,1,1
10.15,25.86,1.74,1.886,152.6,0.4695,38.0,1179.9,18.95,386.4,2,0,0
15.84,26.0,20.46,3.24,555.2,0.6117,27.02,1384.8,19.95,306.5,10,0,0
34.96,25.66,14.46,0.578,482.1,0.4646,6.05,2379.3,28.26,262.6,4,1,1
33.32,14.85,40.45,0.72,147.6,0.4662,17.6,948.0,28.57,483.3,2,0,1
43.81,59.96,40.02,1.427,218.6,0.113,43.71,2451.2,19.8,141.3,7,1,1
36.64,81.43,22.85,1.466,327.2,0.2393,15.8,1378.6,0.27,77.1,3,0,0
43.28,11.49,30.33,0.986,559.4,0.4908,39.05,644.0,10.83,143.7,9,1,1
34.59,14.17,30.21,0.768,511.0,0.7581,4.19,519.6,15.44,307.3,11,0,1
20.43,58.69,41.36,6.422,425.8,0.323,15.04,397.2,15.03,92.6,6,1,1
13.69,79.66,21.25,2.582,614.7,0.5181,15.79,1159.7,18.14,454.4,1,0,0
37.36,37.77,13.77,0.856,606.4,0.376,2.32,103.7,28.82,205.5,10,0,1
32.55,39.72,13.25,1.949,494.3,0.1838,5.36,1140.4,26.57,425.0,8,1,1
11.69,60.69,26.81,0.471,629.6,0.8666,8.69,2471.6,3.36,124.6,7,1,1
22.6,33.31,22.46,0.158,267.4,0.7837,37.7,1691.8,8.05,156.6,1,0,1
43.49,12.26,22.01,0.652,705.0,0.1628,2.85,1911.5,25.01,29.6,3,0,1
27.51,72.49,4.56,0.774,491.9,0.6758,13.44,341.6,24.75,128.9,3,0,0
25.15,63.18,35.93,0.025,657.9,0.3781,0.46,1209.1,8.33,245.2,3,0,1
26.02,59.36,10.69,2.529,437.0,0.8959,31.3,751.2,21.94,473.1,7,1,0
17.31,73.04,9.85,0.668,174.8,0.3419,27.91,2240.5,20.19,194.5,6,1,0
22.9,67.39,20.64,1.303,433.9,0.291,29.02,494.2,14.26,319.9,11,0,0
22.94,27.5,11.39,0.115,296.9,0.5543,16.85,1173.9,6.12,213.9,12,0,0
11.83,39.96,29.19,0.289,558.0,0.7681,9.37,1490.7,26.67,23.4,2,0,0
36.86,20.72,18.57,3.307,380.6,0.254,32.41,1309.4,20.37,251.8,5,1,1
24.58,21.04,22.45,1.407,668.9,0.6675,36.5,2084.1,5.15,33.0,6,1,1
38.78,67.48,26.86,4.502,542.5,0.1491,6.24,617.1,21.17,441.8,12,0,1
39.76,82.98,10.18,10.027,547.6,0.8351,21.91,974.6,22.27,376.5,2,0,0
17.42,91.83,7.79,0.697,173.7,0.1649,11.19,1990.6,26.62,189.3,1,0,0
33.01,63.41,44.02,0.532,787.4,0.8314,7.56,1343.8,6.76,320.1,4,1,1
26.53,25.65,21.69,2.932,673.3,0.4926,33.04,1035.2,29.66,56.0,12,0,1
40.81,18.98,20.6,9.869,631.2,0.4585,24.21,122.1,4.69,351.3,4,1,1
17.55,79.09,1.78,1.49,264.2,0.8786,9.73,1895.8,18.06,411.4,4,1,0
33.72,59.19,24.9,2.378,428.5,0.8923,13.95,2431.8,19.75,410.9,1,0,1
31.27,62.55,27.71,2.283,109.7,0.6201,43.5,1569.7,12.63,142.1,3,0,1
20.34,76.42,27.94,0.659,430.8,0.2017,38.19,2148.5,14.3,131.9,7,1,0
14.78,69.78,35.35,1.281,116.7,0.5049,39.6,1316.3,26.74,260.7,4,1,1
32.81,80.93,8.87,2.685,442.4,0.5233,20.7,617.6,19.39,483.9,2,0,1
35.85,14.78,12.61,1.748,519.0,0.5116,28.07,85.4,14.96,460.3,8,1,1
21.05,73.54,40.54,0.032,312.2,0.5556,16.95,1650.8,3.94,179.8,11,0,0
32.57,82.32,47.36,0.616,398.8,0.115,3.5,1258.1,0.32,389.9,1,0,1
23.83,34.32,6.8,0.234,700.5,0.669,18.05,1966.1,3.84,460.7,9,1,1
34.96,64.44,24.88,0.398,86.9,0.6699,26.73,1752.0,28.69,130.5,5,1,1
16.97,36.7,10.71,3.539,633.4,0.1924,12.92,2470.5,22.95,415.1,2,0,0
41.16,91.43,3.0,0.056,136.6,0.5562,38.16,1300.3,29.02,133.9,4,1,0
20.06,12.84,16.28,0.372,29.4,0.5547,6.8,1096.6,1.17,171.6,3,0,1
22.87,59.28,7.18,0.556,148.5,0.646,16.52,752.5,20.44,99.4,7,1,1
12.03,24.15,35.5,1.439,612.0,0.1683,5.62,1218.3,1.42,253.5,6,1,1
13.9,70.54,26.69,1.146,324.1,0.6012,18.22,2188.5,23.48,421.7,11,0,0
28.06,24.95,7.19,0.369,698.0,0.3246,1.78,154.0,11.49,264.0,12,0,1
19.37,30.01,0.46,0.269,419.8,0.5056,12.26,2445.9,2.96,61.7,11,0,0
39.24,52.02,40.41,0.405,17.8,0.7187,18.03,2483.6,17.08,125.9,9,1,1
10.51,87.76,8.81,1.047,573.4,0.6645,21.52,1514.7,8.48,281.4,4,1,0
23.27,28.0,30.31,0.474,88.2,0.1951,24.47,862.3,19.82,291.6,12,0,1
21.81,22.26,16.85,4.423,631.5,0.5729,12.37,596.5,19.78,288.5,3,0,1
10.68,74.51,29.27,0.935,134.5,0.8753,23.54,727.4,21.18,38.5,7,1,0
14.35,52.55,15.78,0.091,276.4,0.2254,22.91,172.8,29.77,376.8,6,1,0
24.48,87.5,4.35,1.96,609.0,0.7823,14.23,1214.0,11.66,454.7,5,1,0
27.25,22.46,11.15,0.598,763.4,0.662,37.36,190.4,14.01,255.3,10,0,1
24.15,64.9,9.4,1.59,297.1,0.7192,24.55,1810.3,24.16,359.4,7,1,0
28.58,29.79,21.4,0.492,663.5,0.3256,14.95,961.2,17.39,457.0,5,1,1
30.83,23.32,32.91,1.269,152.6,0.3303,42.63,538.4,1.21,321.3,9,1,1
10.35,68.09,13.19,2.219,645.7,0.8248,38.03,1384.9,25.31,337.2,12,0,0
26.24,60.46,0.6,3.947,526.0,0.3879,44.22,2435.7,1.64,360.7,4,1,1
43.72,74.16,25.95,0.454,154.2,0.1504,31.15,1753.1,5.21,130.3,1,0,0
28.17,36.3,30.29,0.612,242.0,0.5805,17.02,1254.8,3.15,291.3,10,0,1
33.71,48.08,48.14,0.936,105.4,0.1999,12.64,1953.4,2.43,421.1,12,0,1
20.92,44.47,29.47,3.93,306.4,0.7373,29.85,1856.8,0.87,148.1,5,1,1
37.09,93.65,23.56,3.475,162.9,0.6134,44.14,2234.8,1.75,448.6,1,0,0
37.05,34.84,28.67,0.141,515.2,0.7998,28.2,551.4,13.33,310.2,12,0,1
28.25,35.06,46.4,0.212,795.6,0.7279,39.67,2154.3,7.66,211.6,1,0,1
44.16,40.14,41.42,1.026,9.6,0.1897,14.81,787.5,3.88,311.6,1,0,1
14.39,57.99,16.15,0.169,432.7,0.4049,18.31,2355.4,19.8,200.9,1,0,1
10.59,31.45,11.86,0.636,458.9,0.7196,40.78,738.6,6.86,419.0,8,1,1
36.96,87.8,13.13,0.241,731.4,0.4339,34.06,2320.8,0.67,241.2,2,0,0
38.25,32.58,25.22,1.516,404.8,0.8779,44.16,2411.3,12.61,450.6,9,1,1
14.21,86.14,37.2,4.479,435.0,0.6886,34.86,406.5,9.38,254.9,7,1,0
19.3,18.8,25.16,8.586,377.3,0.1124,20.18,2437.5,9.63,330.2,11,0,0
10.61,65.81,3.39,0.706,215.1,0.804,23.9,260.0,13.41,498.9,3,0,0
20.27,87.09,36.18,1.371,44.8,0.1806,40.52,585.5,20.1,73.5,9,1,0
37.06,24.34,40.3,2.91,326.9,0.2124,24.82,1138.2,18.53,368.4,4,1,1
28.13,92.31,14.47,0.187,42.1,0.6876,11.49,2484.3,28.12,69.4,7,1,0
22.18,48.5,33.21,1.755,440.4,0.792,19.6,1247.0,15.58,419.4,3,0,0
23.01,90.39,21.33,0.789,245.8,0.5291,23.23,1398.5,14.23,298.2,5,1,0
10.05,67.53,44.46,0.346,426.9,0.3312,4.35,1751.3,6.48,469.1,4,1,1
20.49,35.63,42.26,0.773,107.4,0.3811,33.47,2422.3,22.69,433.0,6,1,1
32.63,26.01,26.27,0.119,746.1,0.3743,4.92,1969.2,4.31,37.4,12,0,1
44.1,35.82,34.58,1.783,715.6,0.3613,18.22,599.2,14.78,68.7,9,1,1
39.65,17.91,44.17,0.437,152.0,0.2943,36.21,792.3,12.7,300.6,5,1,1
10.83,22.23,24.79,0.56,274.8,0.5871,21.04,289.2,19.78,259.2,1,0,0
41.45,18.9,15.66,0.194,490.8,0.8203,37.89,1628.9,27.54,84.3,5,1,1
37.41,45.95,37.68,3.0,76.5,0.3457,15.38,492.8,28.4,64.7,5,1,1
37.31,77.62,11.0,1.02,283.7,0.2494,43.09,680.6,5.12,282.0,9,1,1
26.03,22.02,19.43,1.273,200.9,0.7709,9.43,2225.9,7.93,24.5,8,1,1
23.93,21.08,43.29,1.264,732.4,0.6934,1.72,850.6,24.37,436.9,5,1,1
20.6,64.69,36.22,0.793,682.0,0.8447,39.26,1438.3,15.6,403.5,5,1,1
12.3,26.76,20.19,0.321,463.9,0.2324,33.85,1024.0,13.65,392.7,2,0,0
17.99,18.3,10.74,2.051,416.3,0.2154,10.44,231.4,21.35,8.0,9,1,1
18.63,24.18,17.8,0.204,744.6,0.5331,44.31,939.0,18.1,23.8,11,0,1
26.94,88.52,14.21,0.165,745.9,0.5915,22.6,1049.8,29.12,274.9,4,1,1
36.16,79.83,8.8,1.858,775.5,0.4841,42.8,2244.5,17.56,497.2,7,1,1
26.58,40.1,37.17,0.351,100.3,0.5792,22.73,844.9,14.03,171.2,10,0,1
12.02,65.74,12.6,0.55,128.4,0.2443,21.23,979.1,16.33,172.2,6,1,0
43.52,55.67,22.71,0.967,541.4,0.4837,20.21,1968.1,24.28,67.1,5,1,1
43.0,67.56,19.29,0.895,433.1,0.6265,15.07,1909.4,18.42,337.2,11,0,0
37.48,68.03,49.1,1.849,14.8,0.4462,24.02,2005.8,19.45,323.3,11,0,1
44.7,63.44,19.55,1.465,49.6,0.6436,20.36,2386.7,29.15,50.7,5,1,1
29.06,32.62,4.0,1.551,710.5,0.461,1.65,1999.1,18.59,233.7,7,1,1
43.7,13.32,4.49,1.878,695.1,0.3669,11.72,1048.6,11.47,333.5,2,0,1
12.65,48.72,29.54,0.519,285.8,0.3429,9.59,2062.7,20.77,246.8,9,1,0
22.8,85.73,29.97,0.584,712.8,0.4287,39.03,1296.3,19.82,337.2,2,0,1
17.89,58.41,20.94,0.864,474.9,0.1185,26.95,730.4,0.51,408.1,9,1,1
16.85,80.75,21.59,0.551,644.7,0.6348,34.37,792.1,14.07,342.9,11,0,0
14.93,94.29,2.7,6.293,341.9,0.7761,43.06,598.4,22.31,308.1,4,1,0
31.78,23.91,25.83,2.523,90.7,0.3837,28.98,405.2,15.02,426.8,10,0,0
37.35,68.8,25.24,0.27,347.0,0.1368,44.22,502.0,23.41,450.3,11,0,1
30.24,67.31,7.48,0.008,365.8,0.8894,14.03,204.8,13.58,194.4,10,0,1
15.14,93.3,5.19,0.066,440.8,0.311,8.38,2226.7,29.5,86.6,6,1,0
38.39,93.78,6.18,0.42,84.5,0.2013,18.15,2331.0,8.86,408.9,1,0,0
32.26,68.37,5.05,0.182,793.1,0.3958,21.19,1487.6,2.85,106.9,5,1,1
23.59,30.71,30.49,1.143,195.3,0.6908,40.29,2109.2,12.96,464.5,6,1,1
33.59,77.88,9.82,2.928,158.8,0.3351,25.2,499.7,16.3,11.4,9,1,1
19.1,19.1,12.57,2.002,421.4,0.5598,13.15,2259.1,10.54,460.6,9,1,0
22.08,76.36,8.68,0.364,429.8,0.4324,33.42,1290.6,7.34,294.6,9,1,0
42.11,87.37,47.89,0.764,351.9,0.1942,22.76,214.6,20.19,387.4,3,0,1
20.17,42.54,42.73,1.064,617.5,0.3642,7.3,396.2,11.38,199.2,4,1,1
26.45,63.6,11.52,2.493,413.3,0.6799,25.96,807.0,18.98,495.9,8,1,0
41.15,46.56,16.38,2.741,487.8,0.5896,41.01,156.7,23.39,113.8,8,1,1
34.77,47.21,10.49,3.607,579.0,0.1958,37.92,807.8,22.85,132.2,2,0,1
12.18,36.38,24.59,1.068,20.0,0.2307,26.41,196.8,11.32,25.7,8,1,0
15.16,74.78,0.98,1.778,456.5,0.6126,16.97,628.3,17.08,470.2,7,1,0
10.27,89.58,33.57,0.178,707.4,0.7507,3.91,700.9,13.54,228.0,9,1,1
32.08,89.96,26.16,1.25,13.9,0.3796,21.13,2486.2,26.14,337.4,5,1,0
25.67,24.86,44.93,0.429,324.1,0.5762,33.84,627.1,26.37,343.7,2,0,1
14.7,84.35,8.22,0.848,741.0,0.2365,16.21,636.0,10.38,437.3,5,1,0
43.53,72.68,40.21,1.508,282.5,0.3491,10.6,1732.6,2.84,332.5,2,0,1
28.54,31.49,39.6,0.446,367.0,0.1162,41.91,2155.4,5.11,281.0,12,0,1
18.47,15.72,6.36,0.08,785.2,0.7146,36.97,998.3,11.07,355.2,5,1,1
27.52,32.78,19.93,0.015,159.5,0.4208,28.72,2195.3,16.97,375.5,9,1,1
33.79,87.54,8.51,0.034,52.2,0.7529,6.16,883.3,19.74,93.0,7,1,0
12.67,63.82,12.74,0.013,687.5,0.6667,6.52,532.7,10.01,54.8,7,1,0
19.61,71.29,13.16,0.175,694.8,0.763,4.64,857.6,20.06,37.4,1,0,0
38.24,31.86,27.81,0.411,377.7,0.3285,27.73,1542.9,28.14,187.0,9,1,1
26.09,71.15,20.57,0.375,411.4,0.2481,5.2,949.5,19.6,249.0,6,1,1
29.13,12.39,47.39,6.491,668.6,0.8775,37.92,1698.6,4.84,307.8,7,1,1
25.15,41.9,6.32,0.548,590.8,0.6739,44.68,630.5,17.43,479.0,12,0,0
11.54,63.27,48.68,0.204,212.1,0.7672,16.49,1767.4,16.3,165.4,2,0,1
15.8,22.42,11.53,1.183,13.5,0.1105,20.42,901.2,26.13,380.4,1,0,0
25.59,79.96,38.64,2.927,383.8,0.3836,32.03,1166.9,10.57,265.7,11,0,1
17.32,29.98,16.95,1.7,687.1,0.6943,42.17,1416.5,12.75,110.0,4,1,1
11.75,65.44,7.15,0.527,716.7,0.1624,40.23,1731.3,18.0,307.7,12,0,0
39.53,44.44,42.89,1.237,765.0,0.5539,2.59,634.8,15.78,483.6,9,1,1
44.34,60.66,15.44,1.882,703.7,0.4433,7.61,2098.1,21.6,62.2,9,1,1
37.76,19.13,32.94,1.954,464.0,0.1141,33.96,1818.5,1.31,253.6,11,0,1
39.88,11.44,28.32,1.647,355.7,0.2888,31.0,623.5,16.95,25.8,3,0,1
18.47,87.31,23.59,3.07,619.9,0.3278,5.99,2438.7,3.74,160.6,1,0,0
43.62,32.92,24.79,3.062,591.9,0.1895,22.59,1678.8,9.52,310.3,2,0,1
16.89,79.67,36.61,1.297,430.5,0.6052,35.14,1158.4,19.88,420.5,9,1,1
43.3,94.94,4.39,0.843,69.9,0.2939,9.85,435.9,4.81,365.2,9,1,0
44.82,27.97,33.41,1.539,740.9,0.3221,39.21,1356.4,9.33,231.4,12,0,1
34.91,32.54,44.79,2.557,364.5,0.8186,2.38,453.7,21.12,454.6,1,0,1
44.34,66.34,2.89,0.009,290.7,0.4737,35.2,1102.3,19.56,151.4,9,1,1
29.93,92.06,7.03,7.242,503.7,0.4137,27.71,1051.3,2.82,377.0,1,0,0
19.08,87.84,35.83,0.303,539.1,0.6791,14.18,1813.9,17.36,237.0,10,0,0
25.29,52.74,21.86,0.953,168.6,0.8277,32.44,521.3,4.5,449.3,4,1,1
30.77,77.58,20.18,3.084,669.6,0.12,35.21,2063.6,7.64,398.7,5,1,1
12.56,21.54,6.85,0.382,231.9,0.4586,42.03,849.0,13.83,450.7,8,1,1
31.78,93.08,25.34,0.972,149.3,0.5886,16.55,1137.8,3.37,107.1,5,1,1
44.34,91.97,6.33,0.213,325.1,0.3549,30.87,1942.2,29.81,334.1,5,1,1
16.65,23.92,23.83,0.754,584.4,0.7179,27.12,1582.2,5.04,369.2,4,1,1
37.74,35.45,38.18,0.292,772.4,0.8772,23.63,804.7,23.46,371.2,9,1,1
41.78,18.51,12.91,0.678,647.4,0.8547,40.07,996.2,24.91,252.0,8,1,1
43.03,33.1,24.04,0.701,752.3,0.3128,0.14,799.2,29.83,5.6,9,1,1
43.6,79.36,49.6,7.48,112.5,0.2811,12.7,1507.2,12.92,130.7,7,1,1
28.25,42.16,34.33,7.892,56.9,0.866,24.22,864.9,26.24,161.7,7,1,0
44.21,17.51,42.07,0.183,446.2,0.4669,8.02,1828.0,28.73,426.0,5,1,1
36.51,39.09,20.74,1.942,232.2,0.2666,40.85,1470.5,5.27,420.4,10,0,1
15.66,93.42,38.39,0.08,662.4,0.6656,29.14,407.0,14.44,52.3,1,0,1
26.69,63.52,2.03,0.046,537.6,0.3275,21.5,810.2,1.89,474.9,12,0,1
35.14,45.37,6.15,0.167,776.6,0.3138,36.66,592.5,18.66,91.2,6,1,1
18.66,24.16,10.15,5.05,203.8,0.8034,20.29,1006.3,17.48,207.2,10,0,0
32.42,93.83,20.1,4.242,388.6,0.23,25.14,1314.2,6.2,107.6,6,1,0
33.33,79.77,42.29,0.323,401.0,0.1515,0.12,1291.6,23.96,430.2,10,0,1
15.69,33.93,17.31,0.265,191.3,0.3153,16.46,1898.6,1.21,374.7,4,1,1
29.78,15.96,32.73,0.413,472.1,0.5856,6.25,513.5,24.21,176.8,2,0,1
37.01,14.81,35.47,1.087,354.6,0.1985,31.04,2368.9,0.9,340.9,1,0,1
27.46,20.23,29.31,1.265,357.4,0.4773,21.56,890.0,19.74,92.2,3,0,1
10.42,59.37,17.86,0.376,290.2,0.6019,13.58,785.6,2.46,191.1,11,0,0
10.32,88.94,28.85,2.12,13.5,0.779,21.05,1728.7,7.61,188.6,9,1,0
22.5,52.22,17.11,0.556,417.7,0.2839,9.43,2023.5,21.69,119.0,12,0,0
42.42,81.65,4.19,3.829,268.2,0.7539,41.63,977.3,8.48,438.2,1,0,1
18.0,47.9,49.64,1.604,1.1,0.2879,2.43,1879.8,15.38,339.4,5,1,0
32.2,70.23,6.36,0.86,246.4,0.6414,38.94,2215.2,27.47,140.0,10,0,0
17.77,72.21,3.62,2.34,222.9,0.4445,23.01,1928.7,1.58,121.1,6,1,0
21.26,24.79,43.93,2.555,314.8,0.1917,27.85,133.8,24.35,9.0,9,1,1
39.68,40.7,15.09,0.515,105.5,0.6714,13.62,2077.1,2.05,173.3,1,0,1
35.51,64.17,32.51,0.623,406.1,0.2742,43.5,1947.5,3.89,263.4,12,0,1
13.34,16.01,16.45,4.122,554.0,0.2413,12.68,1689.8,3.67,138.9,5,1,1
25.0,40.73,19.57,0.27,504.1,0.3867,26.5,1912.1,29.82,350.2,1,0,0
11.02,55.46,13.11,0.065,643.0,0.6226,44.7,2449.6,5.49,205.9,2,0,0
26.83,94.68,17.15,0.908,361.6,0.2872,39.65,1106.2,26.91,158.2,2,0,1
33.19,50.34,20.54,2.423,415.3,0.2469,24.13,214.7,29.73,469.5,11,0,1
14.15,79.36,36.02,2.215,648.3,0.108,44.57,1179.2,11.58,131.4,5,1,1
20.11,46.73,25.58,3.78,342.2,0.4773,31.56,163.8,18.97,199.1,10,0,0
23.92,77.69,47.18,1.143,561.3,0.4429,9.39,770.9,23.39,191.1,4,1,1
42.18,60.61,2.09,0.158,347.7,0.2871,18.25,1487.9,11.84,120.6,6,1,1
44.76,85.36,25.15,1.333,334.2,0.1429,15.05,808.6,4.94,108.7,5,1,1
11.57,44.93,29.21,2.26,608.2,0.4434,15.48,1729.2,13.07,151.2,2,0,1
36.64,61.37,46.01,0.147,139.9,0.7306,34.22,2063.9,23.18,432.1,9,1,1
23.01,63.55,2.46,0.284,270.9,0.6722,26.29,1080.1,23.44,383.5,10,0,0
23.74,45.48,28.67,0.019,179.3,0.7886,1.71,2255.3,6.99,340.5,8,1,1
36.4,22.27,42.68,1.351,287.3,0.1077,39.49,245.6,5.33,228.6,9,1,1
42.14,17.95,12.1,3.267,184.3,0.8731,13.36,2108.3,27.62,253.9,11,0,1
43.28,11.42,43.81,1.666,463.5,0.3731,44.87,2080.0,1.42,133.6,6,1,1
30.2,84.25,0.95,6.029,638.5,0.8923,42.94,838.9,22.07,37.2,5,1,0
22.5,30.1,36.62,0.098,629.3,0.3021,42.32,781.9,1.49,165.5,5,1,1
37.56,27.98,46.66,3.5,291.6,0.4772,36.5,797.5,25.15,247.8,2,0,1
18.79,72.56,32.86,2.524,791.0,0.3831,9.93,2037.9,27.17,28.7,11,0,1
29.74,37.2,21.95,0.566,475.1,0.3846,23.97,2087.6,8.99,44.1,4,1,0
22.55,53.01,2.24,5.447,319.5,0.7738,10.09,857.8,2.31,131.5,2,0,0
32.98,23.81,46.01,0.509,668.4,0.6971,11.69,1501.8,14.47,183.5,2,0,1
18.41,91.58,23.51,3.301,583.9,0.8937,27.49,390.4,9.02,196.7,12,0,0
16.71,82.38,1.45,3.19,599.4,0.5908,1.84,1198.5,12.57,58.9,8,1,0
42.14,83.42,34.49,2.126,156.9,0.4706,43.63,2497.0,19.98,112.9,4,1,1
13.56,44.58,24.09,1.243,374.7,0.1721,41.34,439.2,6.37,130.8,12,0,1
27.71,74.8,6.22,0.192,689.5,0.8972,17.13,2371.5,10.77,33.8,4,1,1
17.73,22.23,10.71,1.139,403.2,0.5412,23.19,2069.4,23.5,163.0,7,1,1
11.36,10.73,3.22,0.662,546.8,0.6604,20.98,2431.9,19.35,36.1,4,1,1
11.26,11.7,28.71,2.357,470.3,0.4254,39.7,490.0,9.86,351.7,9,1,1
16.13,59.86,31.1,2.129,673.9,0.5382,30.99,573.1,19.96,193.0,9,1,1
40.34,48.71,25.29,3.622,227.6,0.8541,12.52,91.3,22.98,163.4,12,0,1
19.89,54.03,40.86,0.022,460.4,0.2331,20.11,1825.5,17.82,63.3,3,0,0
43.27,10.63,43.05,2.484,98.6,0.3339,19.3,1628.0,7.26,113.3,6,1,1
30.36,45.93,30.78,4.182,552.2,0.2216,43.17,486.3,0.11,116.4,7,1,1
25.28,71.04,0.64,2.336,585.6,0.7338,7.89,1988.3,24.11,492.6,3,0,0
30.3,47.63,34.76,0.209,34.3,0.1496,4.03,783.0,24.7,417.7,4,1,0
28.08,72.24,20.9,0.127,540.6,0.1653,39.63,380.7,20.96,7.6,1,0,1
36.56,29.81,28.28,0.032,331.8,0.3388,40.35,1085.3,2.39,308.4,11,0,1
19.89,79.12,32.45,1.486,99.3,0.5114,39.23,272.9,17.6,128.0,9,1,1
22.36,60.02,17.51,1.49,335.9,0.425,22.99,694.9,24.65,52.2,7,1,1
41.29,27.91,45.85,6.504,155.4,0.1359,29.69,959.8,11.75,352.8,10,0,1
43.13,30.12,6.7,0.761,332.4,0.866,25.35,2137.1,6.02,65.8,7,1,1
41.24,63.38,33.58,0.605,307.5,0.8623,3.13,1991.7,17.67,221.9,9,1,1
24.68,80.54,0.22,1.469,590.7,0.3235,26.81,1134.7,24.81,316.1,12,0,0
37.31,45.33,46.23,2.62,619.4,0.6852,0.61,1825.2,1.56,277.2,6,1,1
26.67,31.96,5.63,4.142,485.6,0.5629,14.62,1443.2,17.95,488.8,8,1,0
27.41,83.7,4.74,2.438,18.1,0.29,41.95,885.1,19.33,392.9,5,1,0
17.16,66.89,16.65,0.834,744.8,0.3097,13.68,1828.4,18.11,387.1,8,1,0
30.69,48.09,18.68,1.511,549.0,0.4929,42.29,1724.6,19.54,177.8,12,0,1
16.51,51.47,10.72,2.91,27.4,0.4354,11.26,1566.8,18.98,4.2,10,0,0
21.6,27.36,29.26,1.012,655.1,0.333,14.16,1564.0,4.0,367.2,1,0,1
39.93,63.28,22.15,0.366,160.2,0.746,28.28,1723.3,7.12,499.9,3,0,1
17.25,40.49,1.71,0.279,463.4,0.4852,34.27,992.1,18.61,202.9,4,1,0
12.49,94.63,15.98,0.0,373.3,0.6239,22.56,2179.2,0.63,492.8,11,0,0
12.42,50.82,40.52,1.9,335.9,0.2514,39.7,447.7,19.08,70.9,9,1,0
42.93,51.3,34.49,0.177,711.8,0.5268,1.81,2215.5,20.0,148.3,8,1,1
